request_id,ts,model,stream,retrieved_count,retrieved_ids,retrieved_kinds,hit,finish_reason,prompt_tokens,completion_tokens,latency_ms,error
req-2qz,2026-08-03T09:26:39.468Z,deepseek-v4-flash,1,8,"[""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,15522,
req-2r0,2026-08-03T09:26:55.085Z,deepseek-v4-flash,1,8,"[""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,6248,
req-2r1,2026-08-03T09:27:01.356Z,deepseek-v4-flash,1,8,"[""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df""]","[""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,16056,
req-2r2,2026-08-03T09:27:17.495Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,16509,
req-2r3,2026-08-03T09:27:34.102Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2150,
req-2r4,2026-08-03T09:27:36.309Z,deepseek-v4-flash,1,8,"[""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,8018,
req-2r5,2026-08-03T09:27:44.377Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2274,
req-2r6,2026-08-03T09:27:46.725Z,deepseek-v4-flash,1,8,"[""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,6620,
req-2r7,2026-08-03T09:27:53.387Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3387,
req-2r8,2026-08-03T09:27:56.864Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2119,
req-2r9,2026-08-03T09:27:59.022Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3802,
req-2ra,2026-08-03T09:28:02.888Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3015,
req-2rb,2026-08-03T09:28:05.946Z,deepseek-v4-flash,1,8,"[""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df""]","[""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2550,
req-2rc,2026-08-03T09:28:08.536Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3268,
req-2rd,2026-08-03T09:28:11.857Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3394,
req-2re,2026-08-03T09:28:15.281Z,deepseek-v4-flash,1,8,"[""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df""]","[""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4259,
req-2rf,2026-08-03T09:28:19.563Z,deepseek-v4-flash,1,8,"[""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-71435fb518930787"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df""]","[""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,17367,
req-2rg,2026-08-03T09:28:37.024Z,deepseek-v4-flash,1,8,"[""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-71435fb518930787"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df""]","[""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4066,
req-2rh,2026-08-03T09:28:41.126Z,deepseek-v4-flash,1,8,"[""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-71435fb518930787"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df""]","[""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3358,
req-2ri,2026-08-03T09:28:44.526Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-71435fb518930787"",""ev-bbadfa00dfca090f""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,18639,
req-2rj,2026-08-03T09:29:03.282Z,deepseek-v4-flash,1,8,"[""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-71435fb518930787"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df""]","[""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4033,
req-2rk,2026-08-03T09:29:07.380Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-71435fb518930787"",""ev-bbadfa00dfca090f""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4558,
req-2rl,2026-08-03T09:29:12.016Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-71435fb518930787"",""ev-bbadfa00dfca090f""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4432,
req-2rm,2026-08-03T09:29:16.529Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-0fd78b3f267c0ac4"",""ev-157a481c66267629"",""ev-725d6d7248370563"",""ev-45a38cbe4194237c"",""ev-71435fb518930787"",""ev-bbadfa00dfca090f""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4601,
req-2rn,2026-08-03T09:29:21.690Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-18a72880fb9d6f39"",""exp-63c66aa29e38a7ed"",""exp-d75d73c78ed329cb"",""ev-157a481c66267629"",""exp-877b23815e22025a"",""exp-ff7d844c0bdca28e"",""ev-d2442128cc7afe72""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,2273,
req-2ro,2026-08-03T09:29:24.029Z,deepseek-v4-flash,1,8,"[""exp-18a72880fb9d6f39"",""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629"",""ev-45a38cbe4194237c""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2443,
req-2rp,2026-08-03T09:29:26.535Z,deepseek-v4-flash,1,8,"[""exp-18a72880fb9d6f39"",""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629"",""ev-45a38cbe4194237c""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2471,
req-2rq,2026-08-03T09:29:29.063Z,deepseek-v4-flash,1,8,"[""exp-18a72880fb9d6f39"",""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-d75d73c78ed329cb"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,11809,
req-2rr,2026-08-03T09:29:40.927Z,deepseek-v4-flash,1,8,"[""exp-18a72880fb9d6f39"",""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-d75d73c78ed329cb"",""ev-157a481c66267629"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""exp-34e3b89e65b15b74""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:Workflow""]",1,stop,0,0,11758,
req-2rs,2026-08-03T09:29:52.871Z,deepseek-v4-flash,1,8,"[""exp-18a72880fb9d6f39"",""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-d75d73c78ed329cb"",""ev-157a481c66267629"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""exp-34e3b89e65b15b74""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:Workflow""]",1,stop,0,0,3279,
req-2rt,2026-08-03T09:29:56.206Z,deepseek-v4-flash,1,8,"[""exp-18a72880fb9d6f39"",""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-d75d73c78ed329cb"",""ev-157a481c66267629"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""exp-34e3b89e65b15b74""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:Workflow""]",1,stop,0,0,3161,
req-2ru,2026-08-03T09:29:59.404Z,deepseek-v4-flash,1,8,"[""exp-18a72880fb9d6f39"",""exp-919231299074f891"",""exp-d75d73c78ed329cb"",""ev-157a481c66267629"",""exp-34e3b89e65b15b74"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,11762,
req-2rv,2026-08-03T09:30:11.200Z,deepseek-v4-flash,1,8,"[""exp-18a72880fb9d6f39"",""exp-919231299074f891"",""exp-d75d73c78ed329cb"",""ev-157a481c66267629"",""exp-34e3b89e65b15b74"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3144,
req-2rw,2026-08-03T09:30:14.533Z,deepseek-v4-flash,1,8,"[""exp-18a72880fb9d6f39"",""exp-919231299074f891"",""exp-d75d73c78ed329cb"",""ev-157a481c66267629"",""exp-34e3b89e65b15b74"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3577,
req-2rx,2026-08-03T09:30:18.170Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""ev-157a481c66267629"",""exp-34e3b89e65b15b74"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df""]","[""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,12740,
req-2ry,2026-08-03T09:30:30.963Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""ev-157a481c66267629"",""exp-34e3b89e65b15b74"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df""]","[""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3316,
req-2rz,2026-08-03T09:30:34.356Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""exp-34e3b89e65b15b74"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72""]","[""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,12967,
req-2s0,2026-08-03T09:30:47.370Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""exp-34e3b89e65b15b74"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72""]","[""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3318,
req-2s1,2026-08-03T09:30:50.751Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""exp-34e3b89e65b15b74"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72""]","[""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2883,
req-2s2,2026-08-03T09:30:53.698Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""exp-34e3b89e65b15b74"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72""]","[""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3505,
req-2s3,2026-08-03T09:30:57.285Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,13401,
req-2s4,2026-08-03T09:31:10.758Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4001,
req-2s5,2026-08-03T09:31:14.818Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4123,
req-2s6,2026-08-03T09:31:18.991Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3839,
req-2s7,2026-08-03T09:31:22.923Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3863,
req-2s8,2026-08-03T09:31:26.825Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4920,
req-2s9,2026-08-03T09:31:31.817Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4371,
req-2sa,2026-08-03T09:31:36.232Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4588,
req-2sb,2026-08-03T09:31:40.876Z,deepseek-v4-flash,1,8,"[""ev-157a481c66267629"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-bbadfa00dfca090f"",""ev-71435fb518930787"",""ev-892e75bea953d1df"",""ev-d2442128cc7afe72"",""ev-e587e264f49bcba8""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4550,
